Unnamed: 0,meter_id,X2018_7_1_1h_x,X2018_7_1_2h_x,X2018_7_1_3h_x,X2018_7_1_4h_x,X2018_7_1_5h_x,X2018_7_1_6h_x,X2018_7_1_7h_x,X2018_7_1_8h_x,X2018_7_1_9h_x,X2018_7_1_10h_x,X2018_7_1_11h_x,X2018_7_1_12h_x,X2018_7_1_13h_x,X2018_7_1_14h_x,X2018_7_1_15h_x,X2018_7_1_16h_x,X2018_7_1_17h_x,X2018_7_1_18h_x,X2018_7_1_19h_x,X2018_7_1_20h_x,X2018_7_1_21h_x,X2018_7_1_22h_x,X2018_7_1_23h_x,X2018_7_1_24h_x,X2018_7_1_1h_y,X2018_7_1_2h_y,X2018_7_1_3h_y,X2018_7_1_4h_y,X2018_7_1_5h_y,X2018_7_1_6h_y,X2018_7_1_7h_y,X2018_7_1_8h_y,X2018_7_1_9h_y,X2018_7_1_10h_y,X2018_7_1_11h_y,X2018_7_1_12h_y,X2018_7_1_13h_y,X2018_7_1_14h_y,X2018_7_1_15h_y,X2018_7_1_16h_y,X2018_7_1_17h_y,X2018_7_1_18h_y,X2018_7_1_19h_y,X2018_7_1_20h_y,X2018_7_1_21h_y,X2018_7_1_22h_y,X2018_7_1_23h_y,X2018_7_1_24h_y,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
0,X26,1.1218221187591553,1.0738730430603027,1.0877087116241455,1.0703023672103882,1.0497698783874512,1.343960523605347,1.202241063117981,1.105924367904663,1.1977357864379885,1.5244081020355225,1.9419682025909424,1.726064920425415,1.669347643852234,1.6506314277648926,1.5599480867385864,1.440781831741333,1.446767807006836,1.5254479646682741,1.2885282039642334,1.382338285446167,1.354457139968872,1.247455358505249,1.3977136611938477,1.3536996841430664,1.1229481697065975,1.2465701718985471,1.3263843447669594,1.3779148334964455,1.4111845044492173,1.4326644289094008,1.4465325298434362,1.4554862030219942,1.4612669702495875,1.4649992116518806,1.4674088616752377,1.4689646059610968,1.469969042397726,1.4706175375035078,1.4710362259210992,1.4713065440614548,1.4714810697801886,1.471593748960577,1.4716664981105887,1.4717134672029195,1.4717437918958405,1.4717633704517614,1.471776010970594,1.471784172078951,34.511611868557694,35.21422539489158,35.309867178884396,35.32288621495826,35.32465840377801,35.32489963924237,35.32493247691103,35.3249369468694,35.324937555333044,35.324937638158886,1094.1315839909364,1095.0730671875074,1059.7481295362977,1095.0730671875074,1059.7481295362977
0,X303,0.7282952070236206,0.682455837726593,0.9760578870773317,0.8324345350265503,0.6208235621452332,0.5721975564956665,0.4832607209682465,0.4911116361618042,0.539415180683136,0.8041672706604004,0.7373040318489075,0.8516256213188171,1.3056819438934326,1.333513617515564,1.5342696905136108,1.5409729480743408,1.5580240488052368,1.4661030769348145,1.4787473678588867,0.9638686180114746,0.9068384170532228,0.8644623756408691,0.7454177737236023,0.6609636545181274,0.5229100491297582,0.5169112763094016,0.5128459508054172,0.5100909087412698,0.508223836407755,0.5069585348198262,0.506101048969023,0.5055199369311164,0.5051261214526643,0.5048592355150968,0.5046783688210014,0.5045557967539558,0.5044727305393885,0.50441643715894,0.5043782875369931,0.5043524338106206,0.5043349129248756,0.5043230391457204,0.5043149923703758,0.5043095391281857,0.5043058435048943,0.5043033390073796,0.5043016417272981,0.5043004914927071,11.126759064281087,11.628752933641618,11.703867252505946,11.714160631279167,11.714611059577464,11.713566852439804,11.712295687430913,11.710990059251897,11.709679197898595,11.708367541896601,362.0157437896637,361.4547619710642,348.5946355213773,358.97415143978225,346.1940446846528
0,X241,0.17887714505195618,0.20202335715293884,0.21926340460777285,0.22462198138237,0.19633978605270386,0.2380562424659729,0.2951767444610596,0.3222273588180542,0.2973043918609619,0.2711841464042664,0.2767513394355774,0.2830877900123596,0.3058441281318665,0.2724928855895996,0.28827154636383057,0.25609326362609863,0.280143678188324,0.27940011024475103,0.3138357400894165,0.3633928298950195,0.3382174372673035,0.32828885316848755,0.2904810905456543,0.2331807017326355,0.31976207608816104,0.32214345284522644,0.3242410408248722,0.32608865914872626,0.3277160967121403,0.32914959246644,0.3304122584659173,0.33152445250029383,0.3325041063205557,0.333367014750101,0.334127090342499,0.3347965876916714,0.3353863010110201,0.3359057381670403,0.3363632739733408,0.3367662852166084,0.33712126959152183,0.3374339504621868,0.3377093691391458,0.3379519661597328,0.3381656528822437,0.3383538745482271,0.3385196658296378,0.3386656997564347,6.821043487487643,6.7895146422173225,6.780373723242535,6.775513026971494,6.771470642595526,6.767584706704593,6.7637286813265325,6.7598783743725255,6.756029160692107,6.752180156028563,208.64399097138025,204.90283279505618,194.77126993504746,197.6244584040419,187.72768181471096
0,X435,0.3024808168411255,0.3383801281452179,0.2737671136856079,0.3014129400253296,0.3226509690284729,0.3738592565059662,0.351985365152359,0.301455557346344,0.3688041865825653,0.3822546899318695,0.4211107790470123,0.4386671781539917,0.4745694696903229,0.4778241813182831,0.3863931596279144,0.364974170923233,0.3496419787406921,0.4157153069972992,0.35959246754646296,0.4268393218517304,0.42741402983665466,0.5198908448219299,0.5746155381202698,0.5269725918769836,0.37606513414968384,0.3638204798283291,0.35510213779587824,0.3488945727801605,0.3444747113798008,0.3413277165841078,0.3390870182121379,0.3374916138596997,0.3363556666569797,0.3355468585041153,0.3349709773130057,0.3345609429369929,0.3342689935000123,0.3340611219684053,0.33391311492273484,0.3338077321153887,0.3337326982814665,0.3336792732838331,0.3336412340390961,0.3336141496365829,0.3335948652142826,0.3335811344722707,0.3335713580178214,0.3335643970639621,7.4204924964045675,7.3390306551035325,7.314557497430947,7.306239927347146,7.3025022667071315,7.300062953799628,7.297991706430363,7.296024801092933,7.294087475432158,7.292158535244188,225.85363171570071,223.84818491456738,214.86533115350704,220.20683280268054,211.3414420129714
0,X402,0.4136885702610016,0.29130467772483826,0.24127352237701416,0.1860491931438446,0.23002105951309204,0.3103083074092865,0.3790721893310547,0.4419360756874085,0.5265634059906006,0.7132431268692017,0.7869886159896851,0.7710380554199219,0.9446405172348022,0.6534591913223267,0.6378614902496338,0.5642215013504028,0.6297776699066162,0.6489720344543457,0.5851549506187439,0.6960369348526001,0.6812218427658081,0.7308930754661559,0.8956582546234131,0.7922248244285583,0.4695191917640112,0.42843221528620695,0.40254325820512976,0.3862305928254338,0.3759519612468589,0.36947538217967735,0.3653944813230994,0.3628231004091217,0.3612028699656129,0.3601819606651655,0.3595386843930057,0.3591333551809569,0.3588779567195951,0.3587170298183825,0.3586156295695485,0.3585517371414578,0.3585114784397853,0.3584861113797315,0.3584701275623445,0.358460056138312,0.3584537101209879,0.35844971148725463,0.3584471919429616,0.3584456043748401,9.147080664842079,9.121830922606344,9.09781511679888,9.074972945849282,9.05324705508078,9.032582892697684,9.012928572810646,8.994234745155765,8.976454471180437,8.95954310618477,275.8783005149399,269.30602815524867,259.28001078541155,267.6254351321778,258.9293559611037
0,X352,0.21200352907180786,0.1956794559955597,0.12479037046432495,0.10340198874473573,0.12337526679039,0.15179535746574402,0.17453360557556152,0.15733200311660767,0.17805710434913635,0.19189533591270447,0.1941474974155426,0.2812744081020355,0.3452019989490509,0.31794822216033936,0.2728060483932495,0.16901323199272156,0.2956610918045044,0.23083391785621646,0.2668355107307434,0.2589739263057709,0.2802225947380066,0.2709707617759705,0.25688159465789795,0.316642165184021,0.3614050911786111,0.3402362945679644,0.3324607210276901,0.3296095935324663,0.32856909584032995,0.3281943340002745,0.32806435120008137,0.3280243692285482,0.3280174789349792,0.3280227558532768,0.3280325064354596,0.3280439019029929,0.32805590216513897,0.3280681247993327,0.3280804291957091,0.3280927636545621,0.32810510916684443,0.32811745874327297,0.3281298098140146,0.3281421614341881,0.32815451325637784,0.3281668651528453,0.32817921707662323,0.32819156901044283,7.374821802176127,7.191525340035213,7.109489359022275,7.074073855952162,7.060122491106622,7.056053247810512,7.056533748151716,7.0591089573124535,7.062648573566954,7.066632204299184,220.5115057789375,224.05933904258342,220.8232849818795,232.30878325332412,228.80661808907044
0,X305,0.35892972350120544,0.4186459183692932,0.36208760738372797,0.39254477620124817,0.3275659382343292,0.3216936886310577,0.3229691982269287,0.3637418746948242,0.4037579894065857,0.43374061584472656,0.466538280248642,0.3682703375816345,0.3673406839370728,0.3970548510551453,0.3616613745689392,0.4633288383483887,0.3982283473014832,0.4222935438156128,0.531094491481781,0.451113373041153,0.43842947483062733,0.4287752509117127,0.5762931108474731,0.4770604372024536,0.5267722356885279,0.5087661004526419,0.49393468638938104,0.4817182479235911,0.4716557300711552,0.4633673679749407,0.456540354374032,0.4509170340888,0.4462851799752981,0.4424699833582554,0.43932745665728185,0.4367389992178363,0.43460692125848427,0.4328507570057977,0.4314042278726176,0.4302127410683861,0.4292313292377536,0.4284229533683064,0.4277571049182389,0.4272086544075125,0.4267569030177095,0.42638480140745016,0.4260783062610423,0.4258258502861647,10.183972942213833,10.096411655178851,10.065974704697933,10.055303891259676,10.051472547601863,10.05000779417747,10.049361927232981,10.048999411017103,10.048734939691911,10.048504393815355,311.66803238395863,311.25949418181284,301.02433999717414,310.8574751456803,300.6352893170459
0,X350,0.16858071088790896,0.19354882836341855,0.1693718433380127,0.17457273602485654,0.18643760681152344,0.22105711698532104,0.14822208881378174,0.21419677138328552,0.2957015931606293,0.2519972324371338,0.2711079716682434,0.2672241926193237,0.6381428241729736,0.2474174201488495,0.2992893755435944,0.29436370730400085,0.3370461463928223,0.3518034815788269,0.3513520359992981,0.7472783327102661,0.6889758706092834,0.4192018508911133,0.8130917549133301,0.3611506819725037,0.4099653040123213,0.38771006588446505,0.3734847553400333,0.3643920887541733,0.3585801533743879,0.3548652263461242,0.35249068466189903,0.350972902975415,0.3500027531300237,0.3493826437092196,0.3489862763896794,0.348732922631893,0.3485709816155172,0.3484674706472413,0.3484013075417278,0.3483590167912489,0.3483319849951718,0.3483147065597958,0.3483036623684224,0.34829660303923904,0.3482920907914125,0.3482892066107888,0.34828736307333474,0.3482861847038815,7.858794508342978,7.960187851822503,7.986615908767026,7.992930810787397,7.993849361780494,7.993320074057124,7.992402331813594,7.991380367385289,7.990330440188536,7.989273010592744,247.27893698921343,246.45146748271043,237.5313549210908,244.44666602087727,235.59122447415555
0,X326,0.18541657924652102,0.12383049726486205,0.05613318085670471,0.13018664717674255,0.1007424294948578,0.09984362125396727,0.1216299831867218,0.1886325478553772,0.14520496129989624,0.1611371636390686,0.13130265474319458,0.12457728385925293,0.16841280460357666,0.13165989518165588,0.13221219182014465,0.10813790559768677,0.28949880599975586,0.13966843485832214,0.31427404284477234,0.3268488645553589,0.2314770221710205,0.21751883625984192,0.22600558400154114,0.14269673824310306,0.2376329016650245,0.21406384162448494,0.20569877848780468,0.20273493304858636,0.2016898694139059,0.20132645273730973,0.2012051910438214,0.20116995487300066,0.20116527925664487,0.2011714602728354,0.2011814981061652,0.20119290607322493,0.20120480078009376,0.20121686840120925,0.20122899745008585,0.2012411483211656,0.20125330694457996,0.20126546832201,0.2012776306778037,0.201289793381161,0.2013019562079902,0.2013141190786828,0.2013262819649578,0.2013384448567685,4.702667948633576,4.658615277203189,4.654323957626655,4.658475761344588,4.664420419873582,4.670745782113921,4.677151984874609,4.683575353713627,4.690002367683131,4.69643015567778,146.86630834141772,152.96224525698412,153.90959622954426,165.11758695074062,165.67283012672794
0,X299,0.18312519788742065,0.21531209349632266,0.1889435350894928,0.2296542525291443,0.2405116856098175,0.2982136905193329,0.3326595723628998,0.2902158796787262,0.280883252620697,0.24697962403297424,0.21262457966804504,0.2343822717666626,0.302351713180542,0.3261858820915222,0.3272876143455505,0.3731251955032349,0.3523081541061401,0.34624582529067993,0.401559978723526,0.4205054640769959,0.34386157989501953,0.4525239169597626,0.3666868805885315,0.3977887630462647,0.32485518979404604,0.29962322813544706,0.2916813986237929,0.2891836259689053,0.2883999960867752,0.2881560897091387,0.2880821233539627,0.288061665158045,0.2880580548068301,0.2880597492516512,0.28806311399089163,0.28806700464732626,0.28807106089666,0.2880751692853961,0.2880792940910033,0.2880834240657081,0.2880875556679805,0.2880916877827171,0.2880958200588106,0.2880999523857098,0.2881040847286059,0.28810821707653883,0.2881123494260577,0.288116481776076,6.673576164475932,6.809848434259233,6.8398250900477935,6.847752685339718,6.8511066105570855,6.8535118124511145,6.855720219226654,6.857887804492163,6.860046922089907,6.862204283226478,212.91601670037718,215.2023024550624,210.23385751097575,219.28100306762084,214.1809871360323
